league_key,league_name,club_id,club_name,season,season_start_year,direction,player_name,age,position,other_club_name,other_competition,fee_text,fee_eur,move_type,source_name,source_endpoint,collected_at_utc,confidence_level,notes
premier_league,Premier League,chelsea,Chelsea,1993/94,1993,arrival,Andy Dow,20.0,Centre-Back,Dundee FC,Premiership,€300k,300000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/1993,2026-04-27T18:17:25.935145+00:00,high,
premier_league,Premier League,chelsea,Chelsea,1993/94,1993,arrival,Anthony Barness,20.0,Left-Back,Middlesbrough,First Division,End of loan 20/08/1993,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/1993,2026-04-27T18:17:25.935145+00:00,high,
premier_league,Premier League,chelsea,Chelsea,1993/94,1993,arrival,Gavin Peacock,25.0,Central Midfield,Newcastle,Premier League,€1.70m,1700000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/1993,2026-04-27T18:17:25.935145+00:00,high,
premier_league,Premier League,chelsea,Chelsea,1993/94,1993,arrival,Glenn Hoddle,35.0,Attacking Midfield,Swindon Town,Premier League,€86k,86000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/1993,2026-04-27T18:17:25.935145+00:00,high,
premier_league,Premier League,chelsea,Chelsea,1993/94,1993,arrival,Jakob Kjeldbjerg,23.0,Centre-Back,Silkeborg IF,Superliga,€480k,480000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/1993,2026-04-27T18:17:25.935145+00:00,high,
premier_league,Premier League,chelsea,Chelsea,1993/94,1993,arrival,Mark Stein,27.0,Centre-Forward,Stoke City,First Division,€1.66m,1660000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/1993,2026-04-27T18:17:25.935145+00:00,high,
premier_league,Premier League,chelsea,Chelsea,1993/94,1993,arrival,Michael Duberry,17.0,Centre-Back,Chelsea U18,England,-,0.0,internal_promotion_or_return,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/1993,2026-04-27T18:17:25.935145+00:00,high,
premier_league,Premier League,chelsea,Chelsea,1993/94,1993,arrival,Nick Colgan,20.0,Goalkeeper,Crewe Alexandra,England,End of loan 28/10/1993,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/1993,2026-04-27T18:17:25.935145+00:00,high,
premier_league,Premier League,chelsea,Chelsea,1993/94,1993,arrival,Steve Livingstone,24.0,Centre-Forward,Grimsby Town,First Division,End of loan 31/12/1993,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/1993,2026-04-27T18:17:25.935145+00:00,high,
premier_league,Premier League,chelsea,Chelsea,1993/94,1993,arrival,Steve Livingstone,24.0,Centre-Forward,Port Vale,Second Division,End of loan 01/10/1993,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/1993,2026-04-27T18:17:25.935145+00:00,high,
