league_key,league_name,club_id,club_name,season,season_start_year,direction,player_name,age,position,other_club_name,other_competition,fee_text,fee_eur,move_type,source_name,source_endpoint,collected_at_utc,confidence_level,notes
premier_league,Premier League,liverpool,Liverpool,2016/17,2016,arrival,Alexander Manninger,39.0,Goalkeeper,Augsburg,Bundesliga,free transfer,0.0,free_transfer,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2016,2026-04-27T18:19:41.743919+00:00,high,
premier_league,Premier League,liverpool,Liverpool,2016/17,2016,arrival,Ben Woodburn,17.0,Attacking Midfield,Liverpool U18,U18 PL - Final Stage,-,0.0,internal_promotion_or_return,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2016,2026-04-27T18:19:41.743919+00:00,high,
premier_league,Premier League,liverpool,Liverpool,2016/17,2016,arrival,Danny Ward,23.0,Goalkeeper,Huddersfield,Championship,End of loan 31/05/2017,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2016,2026-04-27T18:19:41.743919+00:00,high,
premier_league,Premier League,liverpool,Liverpool,2016/17,2016,arrival,Georginio Wijnaldum,25.0,Central Midfield,Newcastle,Championship,€27.50m,27500000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2016,2026-04-27T18:19:41.743919+00:00,high,
premier_league,Premier League,liverpool,Liverpool,2016/17,2016,arrival,Jon Flanagan,24.0,Right-Back,Burnley,Premier League,End of loan 31/05/2017,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2016,2026-04-27T18:19:41.743919+00:00,high,
premier_league,Premier League,liverpool,Liverpool,2016/17,2016,arrival,Joël Matip,24.0,Centre-Back,FC Schalke 04,Bundesliga,free transfer,0.0,free_transfer,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2016,2026-04-27T18:19:41.743919+00:00,high,
premier_league,Premier League,liverpool,Liverpool,2016/17,2016,arrival,Lazar Markovic,22.0,Right Winger,Fenerbahçe,Süper Lig,End of loan 30/06/2016,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2016,2026-04-27T18:19:41.743919+00:00,high,
premier_league,Premier League,liverpool,Liverpool,2016/17,2016,arrival,Lazar Markovic,22.0,Right Winger,Sporting,Liga Portugal,End of loan 22/01/2017,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2016,2026-04-27T18:19:41.743919+00:00,high,
premier_league,Premier League,liverpool,Liverpool,2016/17,2016,arrival,Lazar Markovic,23.0,Right Winger,Hull City,Premier League,End of loan 31/05/2017,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2016,2026-04-27T18:19:41.743919+00:00,high,
premier_league,Premier League,liverpool,Liverpool,2016/17,2016,arrival,Loris Karius,23.0,Goalkeeper,Mainz,Bundesliga,€6.20m,6200000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2016,2026-04-27T18:19:41.743919+00:00,high,
