league_key,league_name,club_id,club_name,season,season_start_year,direction,player_name,age,position,other_club_name,other_competition,fee_text,fee_eur,move_type,source_name,source_endpoint,collected_at_utc,confidence_level,notes
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,arrival,John O'Kane,22.0,Right-Back,Bury,Second Division,End of loan 08/03/1997,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,arrival,John O'Kane,21.0,Right-Back,Bury,Second Division,End of loan 09/11/1996,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,arrival,Jon Macken,18.0,Centre-Forward,Man Utd U18,England,-,0.0,internal_promotion_or_return,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,arrival,Jordi Cruijff,22.0,Attacking Midfield,Barcelona,LaLiga,€2.50m,2500000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,arrival,Karel Poborský,24.0,Right Winger,Slavia Praha,Chance Liga,€4.00m,4000000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,arrival,Kevin Pilkington,23.0,Goalkeeper,Rotherham,Second Division,End of loan 19/04/1997,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,arrival,Michael Appleton,21.0,Central Midfield,Grimsby Town,First Division,End of loan 15/03/1997,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,arrival,Ole Gunnar Solskjaer,23.0,Centre-Forward,Molde FK,Eliteserien,€2.50m,2500000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,arrival,Pat McGibbon,22.0,Centre-Back,Swansea,Wales,End of loan 01/09/1996,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,arrival,Raimond van der Gouw,33.0,Goalkeeper,Vitesse,Eredivisie,free transfer,0.0,free_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,arrival,Robert Trees,18.0,Right Midfield,Man Utd U18,England,-,0.0,internal_promotion_or_return,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,arrival,Ronny Johnsen,27.0,Centre-Back,Besiktas,Süper Lig,€2.23m,2230000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,arrival,Simon Davies,22.0,Central Midfield,Huddersfield,First Division,End of loan 16/11/1996,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,arrival,Stuart Brightwell,17.0,Right Midfield,Man Utd U18,England,-,0.0,internal_promotion_or_return,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,arrival,Teddy Sheringham,31.0,Centre-Forward,Tottenham,Premier League,€5.30m,5300000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,arrival,Terry Cooke,20.0,Right Winger,Birmingham,First Division,End of loan 20/12/1996,0.0,end_of_loan,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,arrival,Wes Brown,17.0,Centre-Back,Man Utd U18,England,-,0.0,internal_promotion_or_return,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,departure,Jody Banim,18.0,Central Midfield,Trafford,England,free transfer,0.0,free_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,departure,John O'Kane,22.0,Right-Back,Bury,Second Division,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,departure,John O'Kane,21.0,Right-Back,Bury,Second Division,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,departure,Kevin Pilkington,22.0,Goalkeeper,Rotherham,Second Division,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,departure,Lee Sharpe,25.0,Left Midfield,Leeds,Premier League,€6.75m,6750000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,departure,Michael Appleton,21.0,Central Midfield,Grimsby Town,First Division,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,departure,Pat McGibbon,23.0,Centre-Back,Wigan,England,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,departure,Pat McGibbon,22.0,Centre-Back,Swansea,Wales,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,departure,Paul Parker,32.0,Right-Back,Derby,Premier League,free transfer,0.0,free_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,departure,Simon Davies,22.0,Central Midfield,Huddersfield,First Division,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,departure,Steve Bruce,35.0,Centre-Back,Birmingham,First Division,?,,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,departure,Terry Cooke,20.0,Right Winger,Birmingham,First Division,loan transfer,0.0,loan_transfer,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,departure,Tony Coton,35.0,Goalkeeper,Sunderland,Premier League,€675k,675000.0,transfer_fee,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,
premier_league,Premier League,manchester_united,Manchester United,1996/97,1996,departure,Éric Cantona,30.0,Second Striker,Retired,,-,0.0,internal_promotion_or_return,transfermarkt_club_page,https://www.transfermarkt.com/manchester-united/transfers/verein/985/saison_id/1996,2026-04-27T18:16:13.550490+00:00,high,Detail rows were shorter than expected while parsing the transfer table.
