transfer_id,player_id,player_name,season,window,date,buying_club_id,buying_club_name,selling_club_id,selling_club_name,fee_eur,fee_type,transfer_type,position,age,source_name,source_endpoint,collected_at_utc,confidence_level,notes
114047,46741,David Luiz,2006/07,,2007-01-31,294,Benfica,2125,EC Vitória,,,,,,transfermarkt_api,http://localhost:8000/players/46741/transfers,2026-04-27T17:11:55.631770+00:00,medium,
4782999,46741,David Luiz,2004/05,,2005-01-01,2125,EC Vitória,15555,Vitória U20,,,,,,transfermarkt_api,http://localhost:8000/players/46741/transfers,2026-04-27T17:11:55.631770+00:00,medium,
5385640,470597,Ben Cottrell,2024/25,,2025-01-01,13744,Michalovce,17980,Hemel,,,,,,transfermarkt_api,http://localhost:8000/players/470597/transfers,2026-04-27T17:12:15.217540+00:00,medium,
5343503,470597,Ben Cottrell,2024/25,,2024-10-30,17980,Hemel,515,Without Club,,,,,,transfermarkt_api,http://localhost:8000/players/470597/transfers,2026-04-27T17:12:15.217540+00:00,medium,
5024766,470597,Ben Cottrell,2024/25,,2024-01-07,515,Without Club,4059,NS Mura,,,,,,transfermarkt_api,http://localhost:8000/players/470597/transfers,2026-04-27T17:12:15.217540+00:00,medium,
4550314,470597,Ben Cottrell,2023/24,,2023-01-08,4059,NS Mura,9249,Arsenal U21,,,,,,transfermarkt_api,http://localhost:8000/players/470597/transfers,2026-04-27T17:12:15.217540+00:00,medium,
2998777,470597,Ben Cottrell,2020/21,,2020-01-07,9249,Arsenal U23,5679,Arsenal U18,,,,,,transfermarkt_api,http://localhost:8000/players/470597/transfers,2026-04-27T17:12:15.217540+00:00,medium,
2153363,470597,Ben Cottrell,2018/19,,2018-01-07,5679,Arsenal U18,50683,Arsenal Youth,,,,,,transfermarkt_api,http://localhost:8000/players/470597/transfers,2026-04-27T17:12:15.217540+00:00,medium,
5885468,493513,Karl Hein,2025/26,,2026-06-30,11,Arsenal,86,Werder Bremen,,,,,,transfermarkt_api,http://localhost:8000/players/493513/transfers,2026-04-27T17:11:37.741391+00:00,medium,
5885464,493513,Karl Hein,2025/26,,2025-08-22,86,Werder Bremen,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/493513/transfers,2026-04-27T17:11:37.741391+00:00,medium,
5192164,493513,Karl Hein,2024/25,,2025-06-30,11,Arsenal,366,Real Valladolid,,,,,,transfermarkt_api,http://localhost:8000/players/493513/transfers,2026-04-27T17:11:37.741391+00:00,medium,
5192163,493513,Karl Hein,2024/25,,2024-08-13,366,Real Valladolid,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/493513/transfers,2026-04-27T17:11:37.741391+00:00,medium,
4553677,493513,Karl Hein,2022/23,,2022-01-07,11,Arsenal,9249,Arsenal U21,,,,,,transfermarkt_api,http://localhost:8000/players/493513/transfers,2026-04-27T17:11:37.741391+00:00,medium,
3710490,493513,Karl Hein,2021/22,,2022-10-03,9249,Arsenal U23,1032,Reading,,,,,,transfermarkt_api,http://localhost:8000/players/493513/transfers,2026-04-27T17:11:37.741391+00:00,medium,
3710489,493513,Karl Hein,2021/22,,2022-01-24,1032,Reading,9249,Arsenal U23,,,,,,transfermarkt_api,http://localhost:8000/players/493513/transfers,2026-04-27T17:11:37.741391+00:00,medium,
2998770,493513,Karl Hein,2019/20,,2019-01-07,9249,Arsenal U23,5679,Arsenal U18,,,,,,transfermarkt_api,http://localhost:8000/players/493513/transfers,2026-04-27T17:11:37.741391+00:00,medium,
2112394,493513,Karl Hein,2018/19,,2018-01-07,5679,Arsenal U18,28780,Nomme United,,,,,,transfermarkt_api,http://localhost:8000/players/493513/transfers,2026-04-27T17:11:37.741391+00:00,medium,
2051182,493513,Karl Hein,2017/18,,2018-01-01,28780,Nomme United,47130,FC Nomme U17,,,,,,transfermarkt_api,http://localhost:8000/players/493513/transfers,2026-04-27T17:11:37.741391+00:00,medium,
2713602,493513,Karl Hein,2016/17,,2017-01-01,47130,FC Nomme U17,47168,Nomme Youth,,,,,,transfermarkt_api,http://localhost:8000/players/493513/transfers,2026-04-27T17:11:37.741391+00:00,medium,
3442745,495666,William Saliba,2021/22,,2022-06-30,11,Arsenal,244,Marseille,,,,,,transfermarkt_api,http://localhost:8000/players/495666/transfers,2026-04-27T17:11:48.118516+00:00,medium,
3442744,495666,William Saliba,2021/22,,2021-07-15,244,Marseille,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/495666/transfers,2026-04-27T17:11:48.118516+00:00,medium,
3190561,495666,William Saliba,2020/21,,2021-06-30,11,Arsenal,417,Nice,,,,,,transfermarkt_api,http://localhost:8000/players/495666/transfers,2026-04-27T17:11:48.118516+00:00,medium,
3190560,495666,William Saliba,2020/21,,2021-04-01,417,Nice,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/495666/transfers,2026-04-27T17:11:48.118516+00:00,medium,
2574515,495666,William Saliba,2019/20,,2020-06-30,11,Arsenal,618,Saint-Étienne,,,,,,transfermarkt_api,http://localhost:8000/players/495666/transfers,2026-04-27T17:11:48.118516+00:00,medium,
2574514,495666,William Saliba,2019/20,,2019-07-26,618,Saint-Étienne,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/495666/transfers,2026-04-27T17:11:48.118516+00:00,medium,
2574513,495666,William Saliba,2019/20,,2019-07-25,11,Arsenal,618,Saint-Étienne,30000000.0,,,,,transfermarkt_api,http://localhost:8000/players/495666/transfers,2026-04-27T17:11:48.118516+00:00,medium,
2222746,495666,William Saliba,2018/19,,2018-01-07,618,Saint-Étienne,8515,Saint-Étienne B,,,,,,transfermarkt_api,http://localhost:8000/players/495666/transfers,2026-04-27T17:11:48.118516+00:00,medium,
5025957,495666,William Saliba,2017/18,,2018-11-05,8515,Saint-Étienne B,12745,St-Étienne U19,,,,,,transfermarkt_api,http://localhost:8000/players/495666/transfers,2026-04-27T17:11:48.118516+00:00,medium,
2574939,495666,William Saliba,2017/18,,2017-01-07,12745,St-Étienne U19,60860,St-Étienne U17,,,,,,transfermarkt_api,http://localhost:8000/players/495666/transfers,2026-04-27T17:11:48.118516+00:00,medium,
2574938,495666,William Saliba,2016/17,,2016-01-07,60860,St-Étienne U17,110097,Montfermeil Jgd,,,,,,transfermarkt_api,http://localhost:8000/players/495666/transfers,2026-04-27T17:11:48.118516+00:00,medium,
2574937,495666,William Saliba,2014/15,,2014-01-07,110097,Montfermeil Jgd,83011,AS Bondy Yth.,,,,,,transfermarkt_api,http://localhost:8000/players/495666/transfers,2026-04-27T17:11:48.118516+00:00,medium,
6262460,503765,James Hillson,2025/26,,2026-02-26,631,Chelsea,4117,Wealdstone,,,,,,transfermarkt_api,http://localhost:8000/players/503765/transfers,2026-04-27T17:11:42.460753+00:00,medium,
5804666,503765,James Hillson,2024/25,,2024-11-29,4117,Wealdstone,8665,Enfield Town,,,,,,transfermarkt_api,http://localhost:8000/players/503765/transfers,2026-04-27T17:11:42.460753+00:00,medium,
5355106,503765,James Hillson,2024/25,,2024-12-11,8665,Enfield Town,56852,Salisbury,,,,,,transfermarkt_api,http://localhost:8000/players/503765/transfers,2026-04-27T17:11:42.460753+00:00,medium,
5313691,503765,James Hillson,2024/25,,2024-12-10,56852,Salisbury,2793,Southend United,,,,,,transfermarkt_api,http://localhost:8000/players/503765/transfers,2026-04-27T17:11:42.460753+00:00,medium,
5038041,503765,James Hillson,2024/25,,2024-10-08,2793,Southend United,9249,Arsenal U21,,,,,,transfermarkt_api,http://localhost:8000/players/503765/transfers,2026-04-27T17:11:42.460753+00:00,medium,
2471338,503765,James Hillson,2019/20,,2019-02-07,9249,Arsenal U23,11994,Reading U18,,,,,,transfermarkt_api,http://localhost:8000/players/503765/transfers,2026-04-27T17:11:42.460753+00:00,medium,
2471337,503765,James Hillson,2018/19,,2019-05-31,11994,Reading U18,5679,Arsenal U18,,,,,,transfermarkt_api,http://localhost:8000/players/503765/transfers,2026-04-27T17:11:42.460753+00:00,medium,
2398176,503765,James Hillson,2018/19,,2019-07-02,5679,Arsenal U18,11994,Reading U18,,,,,,transfermarkt_api,http://localhost:8000/players/503765/transfers,2026-04-27T17:11:42.460753+00:00,medium,
2398178,503765,James Hillson,2018/19,,2019-06-02,11994,Reading U18,56852,Salisbury,,,,,,transfermarkt_api,http://localhost:8000/players/503765/transfers,2026-04-27T17:11:42.460753+00:00,medium,
2398177,503765,James Hillson,2018/19,,2018-10-19,56852,Salisbury,11994,Reading U18,,,,,,transfermarkt_api,http://localhost:8000/players/503765/transfers,2026-04-27T17:11:42.460753+00:00,medium,
1881895,503765,James Hillson,2017/18,,2017-01-07,11994,Reading U18,53035,Reading Yth.,,,,,,transfermarkt_api,http://localhost:8000/players/503765/transfers,2026-04-27T17:11:42.460753+00:00,medium,
5998108,503768,Tyreece John-Jules,2025/26,,2025-10-24,2553,Kilmarnock FC,515,Without Club,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
5653615,503768,Tyreece John-Jules,2025/26,,2025-01-07,515,Without Club,3537,Crawley Town,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
5327009,503768,Tyreece John-Jules,2024/25,,2024-10-18,3537,Crawley Town,515,Without Club,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
5038070,503768,Tyreece John-Jules,2024/25,,2024-01-07,515,Without Club,9249,Arsenal U21,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
4606745,503768,Tyreece John-Jules,2023/24,,2024-05-31,9249,Arsenal U21,22,Derby,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
4606744,503768,Tyreece John-Jules,2023/24,,2023-08-25,22,Derby,9249,Arsenal U21,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
3898967,503768,Tyreece John-Jules,2022/23,,2023-05-31,9249,Arsenal U21,677,Ipswich,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
3898966,503768,Tyreece John-Jules,2022/23,,2022-01-07,677,Ipswich,9249,Arsenal U21,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
3712617,503768,Tyreece John-Jules,2021/22,,2022-05-31,9249,Arsenal U23,1035,Sheff Wed,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
3712417,503768,Tyreece John-Jules,2021/22,,2022-01-25,1035,Sheff Wed,9249,Arsenal U23,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
3467649,503768,Tyreece John-Jules,2021/22,,2022-01-17,9249,Arsenal U23,1181,Blackpool,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
3468481,503768,Tyreece John-Jules,2021/22,,2021-07-29,1181,Blackpool,9249,Arsenal U23,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
3053791,503768,Tyreece John-Jules,2020/21,,2021-05-31,9249,Arsenal U23,2454,Doncaster,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
3053790,503768,Tyreece John-Jules,2020/21,,2020-08-09,2454,Doncaster,9249,Arsenal U23,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
2753423,503768,Tyreece John-Jules,2019/20,,2020-05-31,9249,Arsenal U23,1198,Lincoln City,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
2753422,503768,Tyreece John-Jules,2019/20,,2020-10-01,1198,Lincoln City,9249,Arsenal U23,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
2465502,503768,Tyreece John-Jules,2018/19,,2018-01-07,9249,Arsenal U23,5679,Arsenal U18,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
1817409,503768,Tyreece John-Jules,2017/18,,2017-01-07,5679,Arsenal U18,50683,Arsenal Youth,,,,,,transfermarkt_api,http://localhost:8000/players/503768/transfers,2026-04-27T17:12:36.270119+00:00,medium,
5069643,503769,Arthur Okonkwo,2024/25,,2024-01-07,1112,Wrexham,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/503769/transfers,2026-04-27T17:11:43.925442+00:00,medium,
4624027,503769,Arthur Okonkwo,2023/24,,2024-05-31,11,Arsenal,1112,Wrexham,,,,,,transfermarkt_api,http://localhost:8000/players/503769/transfers,2026-04-27T17:11:43.925442+00:00,medium,
4624026,503769,Arthur Okonkwo,2023/24,,2023-01-09,1112,Wrexham,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/503769/transfers,2026-04-27T17:11:43.925442+00:00,medium,
4225272,503769,Arthur Okonkwo,2022/23,,2023-06-30,11,Arsenal,122,Sturm Graz,,,,,,transfermarkt_api,http://localhost:8000/players/503769/transfers,2026-04-27T17:11:43.925442+00:00,medium,
4225271,503769,Arthur Okonkwo,2022/23,,2023-01-16,122,Sturm Graz,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/503769/transfers,2026-04-27T17:11:43.925442+00:00,medium,
3978639,503769,Arthur Okonkwo,2022/23,,2023-01-15,11,Arsenal,1042,Crewe Alexandra,,,,,,transfermarkt_api,http://localhost:8000/players/503769/transfers,2026-04-27T17:11:43.925442+00:00,medium,
3978638,503769,Arthur Okonkwo,2022/23,,2022-07-29,1042,Crewe Alexandra,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/503769/transfers,2026-04-27T17:11:43.925442+00:00,medium,
4553678,503769,Arthur Okonkwo,2021/22,,2021-01-07,11,Arsenal,9249,Arsenal U23,,,,,,transfermarkt_api,http://localhost:8000/players/503769/transfers,2026-04-27T17:11:43.925442+00:00,medium,
2998772,503769,Arthur Okonkwo,2020/21,,2020-01-07,9249,Arsenal U23,5679,Arsenal U18,,,,,,transfermarkt_api,http://localhost:8000/players/503769/transfers,2026-04-27T17:11:43.925442+00:00,medium,
2246912,503769,Arthur Okonkwo,2018/19,,2018-01-07,5679,Arsenal U18,50683,Arsenal Youth,,,,,,transfermarkt_api,http://localhost:8000/players/503769/transfers,2026-04-27T17:11:43.925442+00:00,medium,
4617460,503770,Folarin Balogun,2023/24,,2023-08-30,162,Monaco,11,Arsenal,30000000.0,,,,,transfermarkt_api,http://localhost:8000/players/503770/transfers,2026-04-27T17:12:34.877028+00:00,medium,
3989527,503770,Folarin Balogun,2022/23,,2023-06-30,11,Arsenal,1421,Stade Reims,,,,,,transfermarkt_api,http://localhost:8000/players/503770/transfers,2026-04-27T17:12:34.877028+00:00,medium,
3989525,503770,Folarin Balogun,2022/23,,2022-03-08,1421,Stade Reims,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/503770/transfers,2026-04-27T17:12:34.877028+00:00,medium,
4239220,503770,Folarin Balogun,2022/23,,2022-01-07,11,Arsenal,9249,Arsenal U21,,,,,,transfermarkt_api,http://localhost:8000/players/503770/transfers,2026-04-27T17:12:34.877028+00:00,medium,
3692053,503770,Folarin Balogun,2021/22,,2022-05-31,9249,Arsenal U23,641,Middlesbrough,,,,,,transfermarkt_api,http://localhost:8000/players/503770/transfers,2026-04-27T17:12:34.877028+00:00,medium,
3692050,503770,Folarin Balogun,2021/22,,2022-12-01,641,Middlesbrough,9249,Arsenal U23,,,,,,transfermarkt_api,http://localhost:8000/players/503770/transfers,2026-04-27T17:12:34.877028+00:00,medium,
2605711,503770,Folarin Balogun,2019/20,,2019-01-07,9249,Arsenal U23,5679,Arsenal U18,,,,,,transfermarkt_api,http://localhost:8000/players/503770/transfers,2026-04-27T17:12:34.877028+00:00,medium,
1817407,503770,Folarin Balogun,2017/18,,2017-01-07,5679,Arsenal U18,50683,Arsenal Youth,,,,,,transfermarkt_api,http://localhost:8000/players/503770/transfers,2026-04-27T17:12:34.877028+00:00,medium,
6028728,506965,James Olayinka,2025/26,,2026-01-01,920,Derry City,7609,Waterford FC,,,,,,transfermarkt_api,http://localhost:8000/players/506965/transfers,2026-04-27T17:12:16.963977+00:00,medium,
5354712,506965,James Olayinka,2024/25,,2025-01-01,7609,Waterford FC,515,Without Club,,,,,,transfermarkt_api,http://localhost:8000/players/506965/transfers,2026-04-27T17:12:16.963977+00:00,medium,
4999062,506965,James Olayinka,2024/25,,2024-01-07,515,Without Club,3371,Cheltenham,,,,,,transfermarkt_api,http://localhost:8000/players/506965/transfers,2026-04-27T17:12:16.963977+00:00,medium,
4051519,506965,James Olayinka,2022/23,,2022-01-09,3371,Cheltenham,9249,Arsenal U21,,,,,,transfermarkt_api,http://localhost:8000/players/506965/transfers,2026-04-27T17:12:16.963977+00:00,medium,
3106861,506965,James Olayinka,2020/21,,2021-05-31,9249,Arsenal U23,2793,Southend United,,,,,,transfermarkt_api,http://localhost:8000/players/506965/transfers,2026-04-27T17:12:16.963977+00:00,medium,
3106860,506965,James Olayinka,2020/21,,2020-10-16,2793,Southend United,9249,Arsenal U23,,,,,,transfermarkt_api,http://localhost:8000/players/506965/transfers,2026-04-27T17:12:16.963977+00:00,medium,
2776548,506965,James Olayinka,2019/20,,2020-06-30,9249,Arsenal U23,1302,Northampton,,,,,,transfermarkt_api,http://localhost:8000/players/506965/transfers,2026-04-27T17:12:16.963977+00:00,medium,
2776547,506965,James Olayinka,2019/20,,2020-01-27,1302,Northampton,9249,Arsenal U23,,,,,,transfermarkt_api,http://localhost:8000/players/506965/transfers,2026-04-27T17:12:16.963977+00:00,medium,
2501878,506965,James Olayinka,2018/19,,2018-01-07,9249,Arsenal U23,5679,Arsenal U18,,,,,,transfermarkt_api,http://localhost:8000/players/506965/transfers,2026-04-27T17:12:16.963977+00:00,medium,
1881873,506965,James Olayinka,2017/18,,2017-01-07,5679,Arsenal U18,50683,Arsenal Youth,,,,,,transfermarkt_api,http://localhost:8000/players/506965/transfers,2026-04-27T17:12:16.963977+00:00,medium,
5922503,52769,Willian,2025/26,,2025-05-09,210,Grêmio,515,Without Club,,,,,,transfermarkt_api,http://localhost:8000/players/52769/transfers,2026-04-27T17:12:24.067734+00:00,medium,
5688891,52769,Willian,2025/26,,2025-01-07,515,Without Club,931,Fulham,,,,,,transfermarkt_api,http://localhost:8000/players/52769/transfers,2026-04-27T17:12:24.067734+00:00,medium,
5506570,52769,Willian,2024/25,,2025-06-02,931,Fulham,515,Without Club,,,,,,transfermarkt_api,http://localhost:8000/players/52769/transfers,2026-04-27T17:12:24.067734+00:00,medium,
5417603,52769,Willian,2024/25,,2025-01-01,515,Without Club,683,Olympiacos,,,,,,transfermarkt_api,http://localhost:8000/players/52769/transfers,2026-04-27T17:12:24.067734+00:00,medium,
5191477,52769,Willian,2024/25,,2024-02-09,683,Olympiacos,931,Fulham,,,,,,transfermarkt_api,http://localhost:8000/players/52769/transfers,2026-04-27T17:12:24.067734+00:00,medium,
4051360,52769,Willian,2022/23,,2022-01-09,931,Fulham,199,Corinthians,,,,,,transfermarkt_api,http://localhost:8000/players/52769/transfers,2026-04-27T17:12:24.067734+00:00,medium,
3527206,52769,Willian,2021/22,,2021-08-30,199,Corinthians,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/52769/transfers,2026-04-27T17:12:24.067734+00:00,medium,
3014308,52769,Willian,2020/21,,2020-08-14,11,Arsenal,631,Chelsea,,,,,,transfermarkt_api,http://localhost:8000/players/52769/transfers,2026-04-27T17:12:24.067734+00:00,medium,
937326,52769,Willian,2013/14,,2013-08-28,631,Chelsea,2700,Anzhi,35500000.0,,,,,transfermarkt_api,http://localhost:8000/players/52769/transfers,2026-04-27T17:12:24.067734+00:00,medium,
832527,52769,Willian,2012/13,,2013-01-31,2700,Anzhi,660,Shakhtar D.,35000000.0,,,,,transfermarkt_api,http://localhost:8000/players/52769/transfers,2026-04-27T17:12:24.067734+00:00,medium,
143790,52769,Willian,2007/08,,2007-08-24,660,Shakhtar D.,199,Corinthians,14000000.0,,,,,transfermarkt_api,http://localhost:8000/players/52769/transfers,2026-04-27T17:12:24.067734+00:00,medium,
136655,52769,Willian,2005/06,,2006-01-01,199,Corinthians,14876,Corinthians U20,,,,,,transfermarkt_api,http://localhost:8000/players/52769/transfers,2026-04-27T17:12:24.067734+00:00,medium,
2841840,52769,Willian,2004/05,,2005-06-30,14876,Corinthians U20,33115,Mauaense,,,,,,transfermarkt_api,http://localhost:8000/players/52769/transfers,2026-04-27T17:12:24.067734+00:00,medium,
2841839,52769,Willian,2004/05,,2005-02-03,33115,Mauaense,14876,Corinthians U20,,,,,,transfermarkt_api,http://localhost:8000/players/52769/transfers,2026-04-27T17:12:24.067734+00:00,medium,
5892414,547533,Miguel Azeez,2025/26,,2025-08-24,3697,Morecambe FC,2671,PAS Giannina,,,,,,transfermarkt_api,http://localhost:8000/players/547533/transfers,2026-04-27T17:12:13.742421+00:00,medium,
5029343,547533,Miguel Azeez,2024/25,,2024-08-31,2671,PAS Giannina,18687,Atl. Baleares,,,,,,transfermarkt_api,http://localhost:8000/players/547533/transfers,2026-04-27T17:12:13.742421+00:00,medium,
4864280,547533,Miguel Azeez,2023/24,,2024-01-02,18687,Atl. Baleares,9249,Arsenal U21,,,,,,transfermarkt_api,http://localhost:8000/players/547533/transfers,2026-04-27T17:12:13.742421+00:00,medium,
4215818,547533,Miguel Azeez,2022/23,,2023-05-31,9249,Arsenal U21,1071,Wigan,,,,,,transfermarkt_api,http://localhost:8000/players/547533/transfers,2026-04-27T17:12:13.742421+00:00,medium,
4215817,547533,Miguel Azeez,2022/23,,2023-10-01,1071,Wigan,9249,Arsenal U21,,,,,,transfermarkt_api,http://localhost:8000/players/547533/transfers,2026-04-27T17:12:13.742421+00:00,medium,
4051987,547533,Miguel Azeez,2022/23,,2023-04-01,9249,Arsenal U21,13241,UD Ibiza,,,,,,transfermarkt_api,http://localhost:8000/players/547533/transfers,2026-04-27T17:12:13.742421+00:00,medium,
4051986,547533,Miguel Azeez,2022/23,,2022-01-09,13241,UD Ibiza,9249,Arsenal U21,,,,,,transfermarkt_api,http://localhost:8000/players/547533/transfers,2026-04-27T17:12:13.742421+00:00,medium,
3526447,547533,Miguel Azeez,2021/22,,2022-01-17,9249,Arsenal U23,1020,Portsmouth,,,,,,transfermarkt_api,http://localhost:8000/players/547533/transfers,2026-04-27T17:12:13.742421+00:00,medium,
3526446,547533,Miguel Azeez,2021/22,,2021-08-30,1020,Portsmouth,9249,Arsenal U23,,,,,,transfermarkt_api,http://localhost:8000/players/547533/transfers,2026-04-27T17:12:13.742421+00:00,medium,
3041794,547533,Miguel Azeez,2020/21,,2020-01-07,9249,Arsenal U23,5679,Arsenal U18,,,,,,transfermarkt_api,http://localhost:8000/players/547533/transfers,2026-04-27T17:12:13.742421+00:00,medium,
2542905,547533,Miguel Azeez,2019/20,,2019-01-07,5679,Arsenal U18,50683,Arsenal Youth,,,,,,transfermarkt_api,http://localhost:8000/players/547533/transfers,2026-04-27T17:12:13.742421+00:00,medium,
4519955,586736,Joel López,2023/24,,2023-07-20,8733,Celta Fortuna,4542,CyD Leonesa,,,,,,transfermarkt_api,http://localhost:8000/players/586736/transfers,2026-04-27T17:12:00.142227+00:00,medium,
3994171,586736,Joel López,2022/23,,2022-05-08,4542,CyD Leonesa,9249,Arsenal U21,,,,,,transfermarkt_api,http://localhost:8000/players/586736/transfers,2026-04-27T17:12:00.142227+00:00,medium,
2998773,586736,Joel López,2020/21,,2020-01-07,9249,Arsenal U23,5679,Arsenal U18,,,,,,transfermarkt_api,http://localhost:8000/players/586736/transfers,2026-04-27T17:12:00.142227+00:00,medium,
2195590,586736,Joel López,2018/19,,2018-07-25,5679,Arsenal U18,14321,Barça U16,,,,,,transfermarkt_api,http://localhost:8000/players/586736/transfers,2026-04-27T17:12:00.142227+00:00,medium,
3838960,586736,Joel López,2017/18,,2017-01-07,14321,Barça U16,70295,Barça Youth,,,,,,transfermarkt_api,http://localhost:8000/players/586736/transfers,2026-04-27T17:12:00.142227+00:00,medium,
5825626,58864,Pierre-Emerick Aubameyang,2025/26,,2025-07-31,244,Marseille,26069,Al-Qadsiah,,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
5128931,58864,Pierre-Emerick Aubameyang,2024/25,,2024-07-18,26069,Al-Qadsiah,244,Marseille,9000000.0,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
4522558,58864,Pierre-Emerick Aubameyang,2023/24,,2023-07-21,244,Marseille,631,Chelsea,,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
4052482,58864,Pierre-Emerick Aubameyang,2022/23,,2022-01-09,631,Chelsea,131,Barcelona,12000000.0,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
3725131,58864,Pierre-Emerick Aubameyang,2021/22,,2022-01-31,131,Barcelona,11,Arsenal,,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
2022025,58864,Pierre-Emerick Aubameyang,2017/18,,2018-01-31,11,Arsenal,16,Dortmund,63750000.0,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
900274,58864,Pierre-Emerick Aubameyang,2013/14,,2013-04-07,16,Dortmund,618,Saint-Étienne,13000000.0,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
660901,58864,Pierre-Emerick Aubameyang,2011/12,,2012-01-01,618,Saint-Étienne,5,AC Milan,1800000.0,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
534607,58864,Pierre-Emerick Aubameyang,2011/12,,2011-12-31,5,AC Milan,618,Saint-Étienne,,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
534610,58864,Pierre-Emerick Aubameyang,2010/11,,2011-01-31,618,Saint-Étienne,5,AC Milan,,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
444341,58864,Pierre-Emerick Aubameyang,2010/11,,2011-01-30,5,AC Milan,162,Monaco,,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
444340,58864,Pierre-Emerick Aubameyang,2010/11,,2010-06-07,162,Monaco,5,AC Milan,,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
295217,58864,Pierre-Emerick Aubameyang,2009/10,,2010-06-30,5,AC Milan,1082,Lille,,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
295218,58864,Pierre-Emerick Aubameyang,2009/10,,2009-01-07,1082,Lille,5,AC Milan,,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
202738,58864,Pierre-Emerick Aubameyang,2008/09,,2009-06-30,5,AC Milan,2969,Dijon,,,,,,transfermarkt_api,http://localhost:8000/players/58864/transfers,2026-04-27T17:12:31.908223+00:00,medium,
