league_key,league_name,club_id,club_name,role_key,role_name,season,season_start_year,season_end_year,transfermarkt_manager_id,manager_id,manager_name,manager_date_of_birth,nationalities,spell_start_date,spell_end_date,time_in_post_text,time_in_post_days,matches,wins,draws,losses,ppg,overlap_start_date,overlap_end_date,days_in_charge_in_season,days_in_season,share_of_season,source_name,source_endpoint,collected_at_utc,confidence_level,notes,league_name_transfer,club_name_transfer,gross_transfer_spend_eur,transfer_income_eur,net_transfer_spend_eur,incoming_transfer_count,outgoing_transfer_count,allocated_gross_transfer_spend_eur,allocated_transfer_income_eur,allocated_net_transfer_spend_eur,allocation_method,allocation_notes
premier_league,Premier League,arsenal,Arsenal,manager,Manager,1990/91,1990,1991,2636,george_graham_30-11-1944,George Graham,30/11/1944,Scotland,1986-05-14,1995-02-21,08 years 09 months 07 days,3206,460.0,226,131,103,1.76,1990-07-01,1991-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,5100000.0,3950000.0,1150000.0,16,13,5100000.0,3950000.0,1150000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,1991/92,1991,1992,2636,george_graham_30-11-1944,George Graham,30/11/1944,Scotland,1986-05-14,1995-02-21,08 years 09 months 07 days,3206,460.0,226,131,103,1.76,1991-07-01,1992-06-30,366,366,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,5330000.0,1800000.0,3530000.0,15,14,5330000.0,1800000.0,3530000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,1992/93,1992,1993,2636,george_graham_30-11-1944,George Graham,30/11/1944,Scotland,1986-05-14,1995-02-21,08 years 09 months 07 days,3206,460.0,226,131,103,1.76,1992-07-01,1993-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,4600000.0,3850000.0,750000.0,5,4,4600000.0,3850000.0,750000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,1993/94,1993,1994,2636,george_graham_30-11-1944,George Graham,30/11/1944,Scotland,1986-05-14,1995-02-21,08 years 09 months 07 days,3206,460.0,226,131,103,1.76,1993-07-01,1994-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,1280000.0,2350000.0,-1070000.0,11,14,1280000.0,2350000.0,-1070000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,1994/95,1994,1995,2636,george_graham_30-11-1944,George Graham,30/11/1944,Scotland,1986-05-14,1995-02-21,08 years 09 months 07 days,3206,460.0,226,131,103,1.76,1994-07-01,1995-02-21,236,365,0.6465753424657534,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,11270000.0,750000.0,10520000.0,13,8,7286904.109589041,484931.5068493151,6801972.602739726,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,1995/96,1995,1996,2635,bruce_rioch_06-09-1947,Bruce Rioch,06/09/1947,Scotland | England,1995-07-01,1996-06-30,11 months 30 days,366,47.0,22,15,10,1.72,1995-07-01,1996-06-30,366,366,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,18750000.0,6400000.0,12350000.0,10,10,18750000.0,6400000.0,12350000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,1996/97,1996,1997,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,1996-10-01,1997-06-30,273,365,0.7479452054794521,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,6110000.0,7780000.0,-1670000.0,11,17,4569945.205479452,5819013.698630137,-1249068.493150685,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,1997/98,1997,1998,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,1997-07-01,1998-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,21670000.0,8830000.0,12840000.0,20,16,21670000.0,8830000.0,12840000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,1998/99,1998,1999,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,1998-07-01,1999-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,15950000.0,6250000.0,9700000.0,13,13,15950000.0,6250000.0,9700000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,1999/00,1999,2000,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,1999-07-01,2000-06-30,366,366,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,25400000.0,42500000.0,-17100000.0,17,20,25400000.0,42500000.0,-17100000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2000/01,2000,2001,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2000-07-01,2001-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,56300000.0,46030000.0,10270000.0,23,19,56300000.0,46030000.0,10270000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2001/02,2001,2002,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2001-07-01,2002-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,32689999.999999996,12000000.0,20689999.999999996,21,15,32689999.999999996,12000000.0,20689999.999999996,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2002/03,2002,2003,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2002-07-01,2003-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,12830000.0,8430000.0,4400000.0,13,18,12830000.0,8430000.0,4400000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2003/04,2003,2004,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2003-07-01,2004-06-30,366,366,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,27420000.0,1050000.0,26370000.0,20,22,27420000.0,1050000.0,26370000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2004/05,2004,2005,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2004-07-01,2005-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,12480000.0,3900000.0,8580000.0,21,19,12480000.0,3900000.0,8580000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2005/06,2005,2006,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2005-07-01,2006-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,46000000.0,25000000.0,21000000.0,16,19,46000000.0,25000000.0,21000000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2006/07,2006,2007,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2006-07-01,2007-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,15000000.0,12630000.0,2370000.0,14,16,15000000.0,12630000.0,2370000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2007/08,2007,2008,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2007-07-01,2008-06-30,366,366,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,30950000.0,56730000.0,-25780000.0,17,18,30950000.0,56730000.0,-25780000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2008/09,2008,2009,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2008-07-01,2009-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,40150000.0,25800000.0,14350000.0,15,11,40150000.0,25800000.0,14350000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2009/10,2009,2010,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2009-07-01,2010-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,12000000.0,47700000.0,-35700000.0,13,13,12000000.0,47700000.0,-35700000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2010/11,2010,2011,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2010-07-01,2011-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,23000000.0,8100000.0,14900000.0,18,22,23000000.0,8100000.0,14900000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2011/12,2011,2012,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2011-07-01,2012-06-30,366,366,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,65480000.00000001,78290000.0,-12809999.999999993,33,26,65480000.00000001,78290000.0,-12809999.999999993,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2012/13,2012,2013,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2012-07-01,2013-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,56000000.0,65849999.99999999,-9849999.999999993,16,18,56000000.0,65849999.99999999,-9849999.999999993,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2013/14,2013,2014,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2013-07-01,2014-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,49250000.0,12150000.0,37100000.0,21,22,49250000.0,12150000.0,37100000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2014/15,2014,2015,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2014-07-01,2015-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,118980000.0,27800000.0,91180000.0,18,22,118980000.0,27800000.0,91180000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2015/16,2015,2016,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2015-07-01,2016-06-30,366,366,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,26500000.0,2500000.0,24000000.0,15,12,26500000.0,2500000.0,24000000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2016/17,2016,2017,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2016-07-01,2017-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,113000000.0,10350000.0,102650000.0,11,12,113000000.0,10350000.0,102650000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2017/18,2017,2018,280,ars_ne_wenger_22-10-1949,Arsène Wenger,22/10/1949,France,1996-10-01,2018-06-30,21 years 08 months 30 days,7943,1231.0,713,267,251,1.95,2017-07-01,2018-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,152850000.0,162400000.0,-9550000.0,10,16,152850000.0,162400000.0,-9550000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2018/19,2018,2019,5075,unai_emery_03-11-1971,Unai Emery,03/11/1971,Spain,2018-07-01,2019-11-29,01 year 04 months 29 days,517,78.0,43,15,20,1.85,2018-07-01,2019-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,80150000.0,9100000.0,71050000.0,17,12,80150000.0,9100000.0,71050000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2019/20,2019,2020,5075,unai_emery_03-11-1971,Unai Emery,03/11/1971,Spain,2018-07-01,2019-11-29,01 year 04 months 29 days,517,78.0,43,15,20,1.85,2019-07-01,2019-11-29,152,366,0.4153005464480874,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,,Premier League,Arsenal,160800000.0,53650000.0,107150000.0,16,19,66780327.86885245,22280874.31693989,44499453.55191256,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2019/20,2019,2020,47620,mikel_arteta_26-03-1982,Mikel Arteta,26/03/1982,Spain,2019-12-22,,06 years 04 months 05 days,2319,345.0,212,59,74,2.01,2019-12-22,2020-06-30,192,366,0.5245901639344263,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,Manager spell appears ongoing on the collection date. Ongoing manager spell; overlap calculated through the collection date or season end.,Premier League,Arsenal,160800000.0,53650000.0,107150000.0,16,19,84354098.36065574,28144262.29508197,56209836.065573774,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2020/21,2020,2021,47620,mikel_arteta_26-03-1982,Mikel Arteta,26/03/1982,Spain,2019-12-22,,06 years 04 months 05 days,2319,345.0,212,59,74,2.01,2020-07-01,2021-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,Manager spell appears ongoing on the collection date. Ongoing manager spell; overlap calculated through the collection date or season end.,Premier League,Arsenal,86000000.0,19150000.0,66850000.0,16,16,86000000.0,19150000.0,66850000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2021/22,2021,2022,47620,mikel_arteta_26-03-1982,Mikel Arteta,26/03/1982,Spain,2019-12-22,,06 years 04 months 05 days,2319,345.0,212,59,74,2.01,2021-07-01,2022-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,Manager spell appears ongoing on the collection date. Ongoing manager spell; overlap calculated through the collection date or season end.,Premier League,Arsenal,167400000.0,31400000.0,136000000.0,13,20,167400000.0,31400000.0,136000000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2022/23,2022,2023,47620,mikel_arteta_26-03-1982,Mikel Arteta,26/03/1982,Spain,2019-12-22,,06 years 04 months 05 days,2319,345.0,212,59,74,2.01,2022-07-01,2023-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,Manager spell appears ongoing on the collection date. Ongoing manager spell; overlap calculated through the collection date or season end.,Premier League,Arsenal,186400000.0,23800000.0,162600000.0,25,18,186400000.0,23800000.0,162600000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2023/24,2023,2024,47620,mikel_arteta_26-03-1982,Mikel Arteta,26/03/1982,Spain,2019-12-22,,06 years 04 months 05 days,2319,345.0,212,59,74,2.01,2023-07-01,2024-06-30,366,366,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,Manager spell appears ongoing on the collection date. Ongoing manager spell; overlap calculated through the collection date or season end.,Premier League,Arsenal,235100000.0,69200000.0,165900000.0,15,16,235100000.0,69200000.0,165900000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2024/25,2024,2025,47620,mikel_arteta_26-03-1982,Mikel Arteta,26/03/1982,Spain,2019-12-22,,06 years 04 months 05 days,2319,345.0,212,59,74,2.01,2024-07-01,2025-06-30,365,365,1.0,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,Manager spell appears ongoing on the collection date. Ongoing manager spell; overlap calculated through the collection date or season end.,Premier League,Arsenal,107600000.0,83790000.0,23810000.0,10,13,107600000.0,83790000.0,23810000.0,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,arsenal,Arsenal,manager,Manager,2025/26,2025,2026,47620,mikel_arteta_26-03-1982,Mikel Arteta,26/03/1982,Spain,2019-12-22,,06 years 04 months 05 days,2319,345.0,212,59,74,2.01,2025-07-01,2026-04-27,301,365,0.8246575342465754,transfermarkt_manager_history_page,https://www.transfermarkt.com/arsenal/mitarbeiterhistorie/verein/11/personalie_id/1/plus/1,2026-04-27T18:42:52.621832+00:00,high,Manager spell appears ongoing on the collection date. Ongoing manager spell; overlap calculated through the collection date or season end.,Premier League,Arsenal,294600000.0,13880000.0,280720000.0,17,16,242944109.5890411,11446246.575342467,231497863.01369864,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
premier_league,Premier League,chelsea,Chelsea,manager,Manager,1990/91,1990,1991,23631,bobby_campbell_23-04-1937,Bobby Campbell,23/04/1937,England,1988-03-06,1991-05-12,03 years 02 months 06 days,1163,150.0,65,46,39,1.61,1990-07-01,1991-05-12,316,365,0.8657534246575342,transfermarkt_manager_history_page,https://www.transfermarkt.com/chelsea/mitarbeiterhistorie/verein/631/personalie_id/1/plus/1,2026-04-27T18:42:58.504177+00:00,high,,Premier League,Chelsea,4320000.0,510000.0,3810000.0,7,6,3740054.794520548,441534.2465753425,3298520.5479452056,season_day_overlap_prorated,Transfer totals are season-level club totals prorated by the share of season days the manager was in charge. This is useful for rough attribution but does not isolate actual transfer-window decision ownership.
