league_key,league_name,club_id,club_name,season,gross_transfer_spend_eur,transfer_income_eur,net_transfer_spend_eur,incoming_transfer_count,outgoing_transfer_count,source_name,source_endpoint,collected_at_utc,confidence_level,notes,club_name_wages,estimated_player_wages_eur,estimated_player_wages_original,estimated_player_wages_original_currency,estimated_player_wages_original_unit,weekly_wages_original,official_staff_costs_eur,currency_original,units_original,conversion_rate_to_eur,exchange_rate_source,source_name_wages,source_url,date_accessed,evidence,confidence_level_wages,requires_manual_review,notes_wages,_source_file,season_start_year,season_end_year,gbp_to_eur_rate,eur_to_usd_rate,gbp_to_usd_rate,inflation_adjustment_to_2025_26,fx_source,inflation_source,economic_factor_notes,economic_factors_complete,gross_transfer_spend_gbp,gross_transfer_spend_gbp_real_2025_26,gross_transfer_spend_eur_real_2025_26,gross_transfer_spend_usd,gross_transfer_spend_usd_real_2025_26,transfer_income_gbp,transfer_income_gbp_real_2025_26,transfer_income_eur_real_2025_26,transfer_income_usd,transfer_income_usd_real_2025_26,net_transfer_spend_gbp,net_transfer_spend_gbp_real_2025_26,net_transfer_spend_eur_real_2025_26,net_transfer_spend_usd,net_transfer_spend_usd_real_2025_26,estimated_player_wages_gbp,estimated_player_wages_gbp_real_2025_26,estimated_player_wages_eur_real_2025_26,estimated_player_wages_usd,estimated_player_wages_usd_real_2025_26,official_staff_costs_gbp,official_staff_costs_gbp_real_2025_26,official_staff_costs_eur_real_2025_26,official_staff_costs_usd,official_staff_costs_usd_real_2025_26,revenue_eur,revenue_gbp,revenue_gbp_real_2025_26,revenue_eur_real_2025_26,revenue_usd,revenue_usd_real_2025_26,real_price_basis_label,points,league_position,raw_player_cost_eur,raw_player_cost_gbp,raw_player_cost_usd,raw_player_cost_eur_real_2025_26,cost_per_point,wage_to_revenue_ratio
premier_league,Premier League,chelsea,Chelsea,2013/14,130350000.0,77930000.0,52420000.0,38.0,36.0,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2013,2026-04-27T18:18:11.833484+00:00,high,,Chelsea,,,,,,,,,,,Capology,https://www.capology.com/club/chelsea/salaries/2013-2014/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2013/14 at https://www.capology.com/club/chelsea/salaries/2013-2014/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,chelsea_2013_14_wage_output.json,2013,2014,1.20935,1.328027,1.60605,1.413703,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2013 and 2014.,True,107785173.85372308,152376223.63252988,184276186.04999998,173108319.45000002,244723750.53142336,64439574.97829413,91098420.46553934,110169874.78999999,103493144.11,146308568.30773932,43345598.87542895,61277803.16699053,74106311.25999999,69615175.34,98415182.22368401,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,chelsea,Chelsea,2014/15,137700000.0,142810000.0,-5110000.0,42.0,48.0,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2014,2026-04-27T18:18:13.859558+00:00,high,,Chelsea,,,,,,,,,,,Capology,https://www.capology.com/club/chelsea/salaries/2014-2015/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2014/15 at https://www.capology.com/club/chelsea/salaries/2014-2015/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,chelsea_2014_15_wage_output.json,2014,2015,1.30965,1.212652,1.58815,1.4031,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2014 and 2015.,True,105142595.34990264,147525575.5354484,193206870.0,166982180.4,234292697.31924,109044401.17588669,153000199.28988662,200376711.0,173178832.12,242987219.347572,-3901805.8259840417,-5474623.754438209,-7169841.0,-6196651.720000001,-8694522.028332,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,chelsea,Chelsea,2015/16,96500000.0,87490000.0,9010000.0,39.0,37.0,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2015,2026-04-27T18:18:17.447827+00:00,high,,Chelsea,,,,,,,,,,,Capology,https://www.capology.com/club/chelsea/salaries/2015-2016/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2015/16 at https://www.capology.com/club/chelsea/salaries/2015-2016/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,chelsea_2015_16_wage_output.json,2015,2016,1.30075,1.10813,1.4414,1.398206,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2015 and 2016.,True,74187968.47972323,103730062.65615991,134926879.0,106934545.0,149516522.42627,67261195.46415529,94045007.06515472,122329042.94000001,96950293.7,135556482.3531022,6926773.015567942,9685055.59100519,12597836.06,9984251.3,13960040.0731678,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,chelsea,Chelsea,2016/17,132800000.0,108900000.0,23900000.000000015,27.0,30.0,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2016,2026-04-27T18:18:19.528918+00:00,high,,Chelsea,,,,,,,,,,,Capology,https://www.capology.com/club/chelsea/salaries/2016-2017/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2016/17 at https://www.capology.com/club/chelsea/salaries/2016-2017/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,chelsea_2016_17_wage_output.json,2016,2017,1.1823,1.117737,1.3215,1.374914,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2016 and 2017.,True,112323437.36784235,154435066.5651696,182588579.2,148435473.6,204086010.74927038,92108601.87769602,126641406.24207054,149728134.6,121721559.3,167356675.9834002,20214835.49014634,27793660.32309906,32860444.60000002,26713914.300000016,36729334.76587022,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,chelsea,Chelsea,2017/18,260500000.0,194600000.0,65900000.0,40.0,31.0,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2017,2026-04-27T18:18:22.073027+00:00,high,,Chelsea,,,,,,,,,,,Capology,https://www.capology.com/club/chelsea/salaries/2017-2018/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2017/18 at https://www.capology.com/club/chelsea/salaries/2017-2018/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,chelsea_2017_18_wage_output.json,2017,2018,1.1359,1.154943,1.3119,1.340755,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2017 and 2018.,True,229333568.09578308,307480128.0922616,349266677.5,300862651.5,403383104.3118825,171317897.70226255,229695327.933797,260910922.99999997,224751907.8,301337244.142389,58015670.393520564,77784800.15846466,88355754.5,76110743.7,102045860.1694935,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,chelsea,Chelsea,2018/19,208800000.0,83250000.0,125550000.0,30.0,31.0,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2018,2026-04-27T18:18:25.379400+00:00,high,,Chelsea,,,,,,,,,,,Capology,https://www.capology.com/club/chelsea/salaries/2018-2019/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2018/19 at https://www.capology.com/club/chelsea/salaries/2018-2019/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,chelsea_2018_19_wage_output.json,2018,2019,1.1355,1.149978,1.3058,1.313149,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2018 and 2019.,True,183883751.65125495,241466764.59709376,274185511.2,240115406.39999998,315307305.79875356,73315719.94715984,96274464.33289298,109319654.24999999,95735668.5,125715197.35510649,110568031.70409511,145192300.26420078,164865856.95,144379737.9,189592108.4436471,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,chelsea,Chelsea,2019/20,45000000.0,165070000.0,-120070000.0,22.0,29.0,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2019,2026-04-27T18:18:28.184493+00:00,high,Displayed departures sum (165070000) differs from parsed departures fee sum (165066000).,Chelsea,,,,,,,,,,,Capology,https://www.capology.com/club/chelsea/salaries/2019-2020/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2019/20 at https://www.capology.com/club/chelsea/salaries/2019-2020/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,chelsea_2019_20_wage_output.json,2019,2020,1.13275,1.130126,1.28015,1.296166,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2019 and 2020.,True,39726329.72853675,51491917.89891856,58327470.0,50855670.0,65917390.361219995,145725005.51754582,188883797.50165528,213958121.61999997,186549898.82,241799636.1539241,-105998675.78900905,-137391879.60273668,-155630651.62,-135694228.82,-175882245.7927041,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,chelsea,Chelsea,2020/21,267200000.0,57150000.0,210050000.0,31.0,26.0,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2020,2026-04-27T18:18:30.409780+00:00,high,,Chelsea,,,,,,,,,,,Capology,https://www.capology.com/club/chelsea/salaries/2020-2021/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2020/21 at https://www.capology.com/club/chelsea/salaries/2020-2021/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,chelsea_2020_21_wage_output.json,2020,2021,1.14415,1.162173,1.3297,1.273808,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2020 and 2021.,True,233535812.6119827,297479786.3916445,340361497.6,310532625.59999996,395558942.7502848,49949744.35170214,63626383.953153,72798127.2,66418186.949999996,84604017.8824056,183586068.26028055,233853402.43849146,267563370.4,244114438.64999998,310954924.8678792,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,chelsea,Chelsea,2021/22,118000000.0,157590000.0,-39590000.0,21.0,23.0,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2021,2026-04-27T18:18:32.847451+00:00,high,,Chelsea,,,,,,,,,,,Capology,https://www.capology.com/club/chelsea/salaries/2021-2022/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2021/22 at https://www.capology.com/club/chelsea/salaries/2021-2022/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,chelsea_2021_22_wage_output.json,2021,2022,1.16825,1.117869,1.30595,1.202829,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2021 and 2022.,True,101005777.87288679,121492678.79306655,141933822.0,131908542.0,158663419.66531798,134894072.33040872,162254502.1271132,189553822.10999998,176164975.71,211896341.5682836,-33888294.45752194,-40761823.334046654,-47620000.11,-44256433.71,-53232921.90296559,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,chelsea,Chelsea,2022/23,630250000.0,67860000.0,562390000.0,28.0,25.0,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2022,2026-04-27T18:18:35.550510+00:00,high,,Chelsea,,,,,,,,,,,Capology,https://www.capology.com/club/chelsea/salaries/2022-2023/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2022/23 at https://www.capology.com/club/chelsea/salaries/2022-2023/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,chelsea_2022_23_wage_output.json,2022,2023,1.1616,1.067321,1.2398,1.112688,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2022 and 2023.,True,542570592.2865014,603711787.1900827,701271611.9999999,672679060.25,748481918.1914519,58419421.48760331,65002589.25619834,75507007.67999999,72428403.06,80590214.94402528,484151170.7988981,538709197.9338843,625764604.3199999,600250657.1899999,667891703.2474266,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,chelsea,Chelsea,2023/24,448100000.0,282200000.0,165900000.0,29.0,32.0,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2023,2026-04-27T18:18:37.541482+00:00,high,,Chelsea,,,,,,,,,,,Capology,https://www.capology.com/club/chelsea/salaries/2023-2024/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2023/24 at https://www.capology.com/club/chelsea/salaries/2023-2024/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,chelsea_2023_24_wage_output.json,2023,2024,1.16575,1.081578,1.26085,1.061346,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2023 and 2024.,True,384387733.2189577,407968383.1010079,475589142.59999996,484655101.79999995,514386753.6750227,242075916.79176494,256926305.98327252,299511841.2,305221311.59999996,323945418.18141353,142311816.42719278,151042077.11773533,176077301.39999998,179433790.2,190441335.49360916,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,chelsea,Chelsea,2024/25,281900000.0,237100000.0,44800000.0,32.0,31.0,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2024,2026-04-27T18:18:39.646933+00:00,high,,Chelsea,,,,,,,,,,,Capology,https://www.capology.com/club/chelsea/salaries/2024-2025/,2026-05-05,[],low,True,No structured Capology season salary value was available for 2024/25 at https://www.capology.com/club/chelsea/salaries/2024-2025/. This likely reflects missing historical coverage for that season. EUR conversion is pending a project-level FX methodology.,chelsea_2024_25_wage_output.json,2024,2025,1.1744,1.105586,1.2984,1.030555,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2024 and 2025.,True,240037465.94005448,247371810.71185288,290513454.50000006,311664693.4,321187608.10683703,201890326.97547683,208059085.91621256,244344590.50000003,262134440.6,270143958.432533,38147138.96457765,39312724.79564033,46168864.00000001,49530252.8,51043649.674304,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,chelsea,Chelsea,2025/26,339150000.0,334250000.0,4900000.0,31.0,31.0,transfermarkt_club_page,https://www.transfermarkt.com/chelsea/transfers/verein/631/saison_id/2025,2026-04-27T18:18:42.250550+00:00,high,,,,,,,,,,,,,,,,,,,,,2025,2026,1.14931,1.168023,1.34242,1.0,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use monthly averages from August 2025 through May 2026. Inflation adjustment factor is 1.0 because 2025/26 is the base season.,True,295090097.5367829,295090097.5367829,339150000.0,396135000.45,396135000.45,290826669.91499245,290826669.91499245,334250000.0,390411687.75,390411687.75,4263427.621790465,4263427.621790465,4900000.0,5723312.7,5723312.7,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,liverpool,Liverpool,1990/91,4139999.999999999,320000.0,3819999.999999999,13.0,10.0,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/1990,2026-04-27T18:18:44.706681+00:00,high,,,,,,,,,,,,,,,,,,,,,1990,1991,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,liverpool,Liverpool,1991/92,10500000.0,7920000.0,2580000.0,10.0,9.0,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/1991,2026-04-27T18:18:46.650067+00:00,high,Displayed departures sum (7920000) differs from parsed departures fee sum (7925000).,,,,,,,,,,,,,,,,,,,,1991,1992,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,liverpool,Liverpool,1992/93,4150000.000000001,5200000.0,-1049999.9999999995,6.0,7.0,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/1992,2026-04-27T18:18:48.594616+00:00,high,Displayed departures sum (5200000) differs from parsed departures fee sum (5195000).,,,,,,,,,,,,,,,,,,,,1992,1993,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,liverpool,Liverpool,1993/94,8000000.0,928000.0,7072000.0,10.0,12.0,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/1993,2026-04-27T18:18:50.414196+00:00,high,,,,,,,,,,,,,,,,,,,,,1993,1994,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,liverpool,Liverpool,1994/95,12060000.0,3750000.0,8310000.0,12.0,14.0,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/1994,2026-04-27T18:18:52.340574+00:00,high,,,,,,,,,,,,,,,,,,,,,1994,1995,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,liverpool,Liverpool,1995/96,19250000.0,1700000.0,17550000.0,10.0,9.0,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/1995,2026-04-27T18:18:54.221777+00:00,high,,,,,,,,,,,,,,,,,,,,,1995,1996,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,liverpool,Liverpool,1996/97,8750000.0,3000000.0,5750000.0,9.0,8.0,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/1996,2026-04-27T18:18:56.235093+00:00,high,,,,,,,,,,,,,,,,,,,,,1996,1997,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,liverpool,Liverpool,1997/98,16050000.0,13020000.0,3030000.0,12.0,11.0,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/1997,2026-04-27T18:18:58.014366+00:00,high,,,,,,,,,,,,,,,,,,,,,1997,1998,1.469,1.121715,1.6478,1.985987,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 1997 and 1998.,True,10925799.863852961,21698496.49421375,31875091.349999998,18003525.75,35754768.09366525,8863172.226004085,17602144.81960517,25857550.74,14604729.3,29004802.5283191,2062627.6378488766,4096351.674608577,6017540.609999999,3398796.45,6749965.56534615,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,liverpool,Liverpool,1998/99,10740000.0,9430000.0,1310000.0,11.0,10.0,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/1998,2026-04-27T18:18:59.962342+00:00,high,,,,,,,,,,,,,,,,,,,,,1998,1999,1.50395,1.088932,1.6377,1.958269,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 1998 and 1999.,True,7141194.853552313,13984380.504671033,21031809.06,11695129.68,22902209.90332392,6270155.257821072,12278650.666578013,18466476.67,10268628.76,20108737.37321644,871039.5957312412,1705729.838093022,2565332.39,1426500.92,2793472.53010748,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,liverpool,Liverpool,1999/00,54500000.0,9180000.0,45320000.0,17.0,17.0,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/1999,2026-04-27T18:19:02.935062+00:00,high,Displayed departures sum (9180000) differs from parsed departures fee sum (9175000).,,,,,,,,,,,,,,,,,,,,1999,2000,1.5807,0.991048,1.56655,1.937983,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 1999 and 2000.,True,34478395.647497945,66818544.63212501,105620073.5,54012116.0,104674562.602028,5807553.61548681,11254940.178401975,17790683.94,9097820.64,17631421.73736912,28670842.032011133,55563604.45372303,87829389.56,44914295.36,87043140.86465888,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,liverpool,Liverpool,2000/01,34000000.0,19610000.0,14390000.0,19.0,17.0,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2000,2026-04-27T18:19:05.680449+00:00,high,Displayed departures sum (19610000) differs from parsed departures fee sum (19614000).,,,,,,,,,,,,,,,,,,,,2000,2001,1.62545,0.90901,1.47755,1.918113,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2000 and 2001.,True,20917284.44430773,40121715.21732443,65215842.0,30906340.0,59281852.536419995,12064351.410378665,23140789.276815653,37614195.93,17825686.1,34191680.2423293,8852933.033929065,16980925.94050878,27601646.07,13080653.9,25090172.2940907,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,liverpool,Liverpool,2001/02,31560000.0,28650000.0,2910000.0,10.0,11.0,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2001,2026-04-27T18:19:07.645512+00:00,high,,,,,,,,,,,,,,,,,,,,,2001,2002,1.5998,0.919959,1.47175,1.894801,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2001 and 2002.,True,19727465.933241654,37379622.17777222,59799919.56,29033906.04,55013474.19849804,17908488.561070133,33933022.03400425,54286048.65,26356825.349999998,49940939.03000534,1818977.3721715214,3446600.143767971,5513870.91,2677080.69,5072535.16849269,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,liverpool,Liverpool,2002/03,31900000.0,11800000.0,20100000.0,18.0,16.0,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2002,2026-04-27T18:19:09.485896+00:00,high,,,,,,,,,,,,,,,,,,,,,2002,2003,1.51825,1.03369,1.5694,1.8708,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2002 and 2003.,True,21011032.43866293,39307439.48625061,59678520.0,32974711.0,61689089.3388,7772106.043141775,14540055.985509632,22075440.0,12197542.0,22819161.5736,13238926.395521158,24767383.500740983,37603080.0,20777169.0,38869927.765200004,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,liverpool,Liverpool,2003/04,15250000.0,0.0,15250000.0,19.0,13.0,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2003,2026-04-27T18:19:12.160624+00:00,high,,,,,,,,,,,,,,,,,,,,,2003,2004,1.45975,1.187738,1.7338,1.846184,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2003 and 2004.,True,10446994.34834732,19287073.81400925,28154306.0,18113004.5,33439939.099828,0.0,0.0,0.0,0.0,0.0,10446994.34834732,19287073.81400925,28154306.0,18113004.5,33439939.099828,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
premier_league,Premier League,liverpool,Liverpool,2004/05,58400000.0,24570000.0,33830000.0,22.0,22.0,transfermarkt_club_page,https://www.transfermarkt.com/liverpool/transfers/verein/31/saison_id/2004,2026-04-27T18:19:14.284357+00:00,high,,,,,,,,,,,,,,,,,,,,,2004,2005,1.4684,1.243258,1.8256,1.815136,"ONS average sterling exchange rates: THAP (GBP/EUR) and AUSS (GBP/USD), UK trade time series (MRET), accessed 2026-08-11","ONS CPI INDEX 00: ALL ITEMS 2015=100 (D7BT), accessed 2026-08-11",Season factors use the mean of the two surrounding ONS annual averages for calendar years 2004 and 2005.,True,39771179.515118495,72190099.70035413,106003942.4,72606267.2,131790249.42033921,16732497.956959957,30371759.41160447,44597891.52,30546849.06,55446685.41537216,23038681.55815854,41818340.28874966,61406050.88,42059418.14,76343564.00496705,,,,,,,,,,,,,,,,,2025/26 prices,,,,,,,,
